Utilisation servers Station WS 0:	0,319281	0,125777	0,027131	
Utilisation servers Station WS 1:	0,625374	0,459846	
Utilisation servers Station WS 2:	0,323383	0,117753	0,028253	0,007360	
Utilisation servers Station WS 3:	0,535313	0,310720	0,139145	
Utilisation servers Station WS 4:	0,997780	

Avg utilisation Station WS 0:	0,157396
Avg utilisation Station WS 1:	0,542610
Avg utilisation Station WS 2:	0,119187
Avg utilisation Station WS 3:	0,328393
Avg utilisation Station WS 4:	0,997780

Overall avg utilisation: 0,429073

Cycle time

Avg cycle time: 43,680451

Number	Observation	Running Average
208	17,393174	7,760409
209	0,783333	7,727185
210	18,039088	7,776056
211	0,817306	7,743232
212	18,125639	7,791976
213	17,940092	7,839397
214	0,816667	7,806733
215	18,485227	7,856170
216	0,849482	7,823881
217	18,234708	7,871637
218	19,033114	7,922603
219	18,698757	7,971586
220	19,036580	8,021653
221	0,783333	7,989048
222	19,643862	8,041312
223	19,917001	8,094329
224	19,592307	8,145431
225	0,766667	8,112781
226	19,845832	8,164469
227	20,358676	8,217952
228	20,381266	8,271067
229	0,800000	8,238584
230	20,642089	8,292279
231	20,798540	8,346185
232	20,470860	8,398223
233	0,816667	8,365823
234	0,800000	8,333628
235	20,786411	8,386394
236	20,985592	8,439555
237	0,766667	8,407316
238	20,849005	8,459373
239	21,001531	8,511632
240	20,907375	8,563067
241	0,816667	8,531057
242	21,598040	8,584830
243	21,598040	8,638163
244	0,783333	8,606103
245	21,438458	8,658267
246	21,889051	8,711833
247	21,760290	8,764447
248	22,019688	8,817681
249	21,900502	8,870013
250	21,597925	8,920721
251	22,015068	8,972683
252	0,833333	8,940512
253	0,800000	8,908463
254	22,838285	8,963089
255	23,021687	9,018006
256	0,800000	8,986029
257	23,000562	9,040349
258	23,330833	9,095525
259	0,800000	9,063619
260	23,672198	9,119590
261	23,484141	9,174417
262	23,736367	9,229785
263	23,927418	9,285458
264	24,291591	9,342085
265	0,766667	9,309847
266	24,570630	9,367003
267	0,833333	9,335161
268	24,951546	9,393215
269	24,710867	9,449947
270	0,783333	9,417967
271	0,816667	9,386344
272	24,196178	9,440593
273	24,329320	9,494931
274	0,750000	9,463131
275	24,639877	9,518120
276	24,689107	9,572888
277	24,644190	9,627102
278	25,070232	9,682453
279	0,733333	9,650492
280	24,463223	9,703207
281	24,681013	9,756319
282	25,122613	9,810617
283	25,107795	9,864481
284	33,167910	9,946247
285	0,833333	9,914384
286	24,618509	9,965618
287	0,800000	9,933793
288	24,416259	9,983905
289	24,759009	10,034854
290	0,816667	10,003176
291	24,795360	10,053834
292	24,937343	10,104631
293	24,806232	10,154636
294	24,579552	10,203534
295	24,686700	10,252464
296	24,719166	10,301174
297	0,766667	10,269179
298	25,065246	10,318664
299	24,830662	10,367037
300	25,013194	10,415695
301	0,800000	10,383855
302	25,312930	10,433126
303	26,150509	10,484828
304	25,685407	10,534666
305	25,820378	10,584619
306	25,830892	10,634281
307	25,906620	10,683867
308	0,634032	10,651343
309	0,634032	10,619029
310	26,270597	10,669356
311	0,816667	10,637777
312	27,005484	10,690070
313	0,833333	10,658679
314	27,032620	10,710660
315	26,937563	10,762011
316	27,099890	10,813550
317	27,251917	10,865243
318	27,103798	10,916147
319	27,385684	10,967615
320	27,307362	11,018517
321	28,076857	11,071493
322	27,494373	11,122338
323	0,816667	11,090531
324	27,702422	11,141644
325	0,700000	11,109615
326	27,870698	11,160872
327	0,800000	11,129284
328	28,522361	11,182150
329	0,783333	11,150639
330	28,783122	11,203909
331	0,866667	11,172773
332	28,611744	11,225142
333	29,317051	11,279309
334	29,137481	11,332617
335	0,800000	11,301270
336	29,368804	11,354883
337	29,154789	11,407546
338	29,738228	11,461618
339	29,882969	11,515799
340	30,081675	11,570244
341	0,666667	11,538362
342	0,833333	11,507152
343	30,548158	11,562504
344	30,509202	11,617422
345	30,832132	11,672956
346	30,855184	11,728236
347	0,783333	11,696785
348	30,209292	11,749830
349	30,369073	11,803028
350	0,800000	11,771680
351	30,528448	11,824966
352	30,554709	11,878025
353	30,665597	11,931097
354	0,800000	11,899742
355	0,766667	11,868469
356	30,990874	11,922033
357	31,097514	11,975596
358	31,537523	12,030086
359	0,783333	11,998845
360	31,178048	12,051973
361	0,916667	12,021213
362	31,530776	12,074958
363	0,800000	12,043983
364	30,891865	12,095621
365	0,783333	12,064713
366	31,203003	12,116861
367	31,001195	12,168177
368	30,995070	12,219199
369	30,955892	12,269838
370	0,783333	12,238877
371	31,273508	12,290046
372	31,577326	12,341754
373	0,633333	12,310448
374	0,633333	12,279309
375	0,800000	12,248779
376	31,851770	12,300777
377	32,158376	12,353310
378	13,445313	12,356191
379	31,646491	12,406955
380	0,783333	12,376447
381	31,692602	12,427013
382	31,725646	12,477401
383	31,811571	12,527750
384	31,639646	12,577392
385	0,816667	12,546923
386	31,954323	12,597072
387	32,776216	12,649080
388	32,620464	12,700420
389	31,210071	12,747881
390	31,607415	12,796115
391	31,939629	12,844950
392	0,766667	12,814217
393	32,069686	12,863088
394	32,280238	12,912246
395	32,526265	12,961776
